"If I ordered a general," he would say, by way of example, "if I ordered a general to change himself into a sea bird, and if the general did not obey me, that would not be the fault of the general. It would be my fault."	他常常说：“如果我叫一位将军变成一只海鸟，而这位将军不服从我的命令， 那么这就不是将军的过错，而是我的过错。”
"I order you to do so," the king answered him, and majestically gathered in a fold of his ermine mantle.	“我命令你坐下。”国王一边回答，一边庄重地把他那白底黑花皮袍大襟挪动了一下。
But the little prince was wondering… The planet was tiny. Over what could this king really rule?	可是小王子感到很奇怪。这么小的行星，国王他对什么进行统治呢？
"Sir," he said to him, "I beg that you will excuse my asking you a question--"	他对国王说：“陛下，请原谅，我想问您一个问题——”
The king made a gesture, which took in his planet, the other planets, and all the stars.	国王轻轻地用手指着他的行星和其他的行星，以及所有的星星。
For his rule was not only absolute: it was also universal.	原来他不仅是一个绝对的君主，而且是整个宇宙的君主。
"Certainly they do," the king said. "They obey instantly. I do not permit insubordination."	“那当然！”国王对他说，“它们立即就得服从。我是不允许无纪律的。”
Such power was a thing for the little prince to marvel at. If he had been master of such complete authority, he would have been able to watch the sunset, not forty-four times in one day, but seventy-two, or even a hundred, or even two hundred times, with out ever having to move his chair. And because he felt a bit sad as he remembered his little planet which he had forsaken, he plucked up his courage to ask the king a favor:	这样的权力使小王子惊叹不已。如果掌握了这样的权力，那么，他一天就不只是看到四十三次日落，而可以看到七十二次，甚至一百次，或是二百次日落，也不必要去挪动椅子了！由于他想起了他那被遗弃的小星球，心里有点难过，他大胆地向国王提出了一个请求：
"I should like to see a sunset… do me that kindness… Order the sun to set…"	“我想看日落，请求您……命令太阳落山吧……”
"If I ordered a general to fly from one flower to another like a butterfly, or to write a tragic drama, or to change himself into a sea bird, and if the general did not carry out the order that he had received, which one of us would be in the wrong?" the king demanded. "The general, or myself?"	国王说道：“如果我命令一个将军象一只蝴蝶那样从这朵花飞到那朵花，或者命令他写作一个悲剧剧本或者变一只海鸟，而如果这位将军接到命令不执行的话，那么，是他不对还是我不对呢？”
"Exactly. One much require from each one the duty which each one can perform," the king went on. "Accepted authority rests first of all on reason. If you ordered your people to go and throw themselves into the sea, they would rise up in revolution. I have the right to require obedience because my orders are reasonable."	“一点也不错，”国王接着说，“向每个人提出的要求应该是他们所能做到的。权威首先应该建立在理性的基础上。如果命令你的老百姓去投海，他们非起来革命不可。我的命令是合理的，所以我有权要别人服从。”
"Then my sunset?" the little prince reminded him: for he never forgot a question once he had asked it.	“那么我提出的日落呢？”小王子一旦提出一个问题，他是不会忘记这个问题的。
"You shall have your sunset. I shall command it. But, according to my science of government, I shall wait until conditions are favorable."	“日落么，你会看到的。我一定要太阳落山，不过按照我的统治科学，我得等到条件成熟的时候。”
"Hum! Hum!" replied the king; and before saying anything else he consulted a bulky almanac. "Hum! Hum! That will be about-- about-- that will be this evening about twenty minutes to eight. And you will see how well I am obeyed."	国王在回答之前，首先翻阅了一本厚厚的日历，嘴里慢慢说道：“嗯！嗯！日落大约……大约……在今晚七时四十分的时候！你将看到我的命令一定会被服从的。”
The little prince yawned. He was regretting his lost sunset.	小王子又打起哈欠来了。他遗憾没有看到日落。
"Oh, but I have looked already!" said the little prince, turning around to give one more glance to the other side of the planet. On that side, as on this, there was nobody at all…	“噢！可是我已经看过了。”小王子说道，并探身朝星球的那一侧看了看。那边也没有一个人……
"Then you shall judge yourself," the king answered. "that is the most difficult thing of all. It is much more difficult to judge oneself than to judge others. If you succeed in judging yourself rightly, then you are indeed a man of true wisdom."	“那么你就审判你自己呀！”国王回答他说。“这可是最难的了。审判自己比审判别人要难得多啊！你要是能审判好自己，你就是一个真正有才智的人。”
"I have good reason to believe that somewhere on my planet there is an old rat. I hear him at night. You can judge this old rat. From time to time you will condemn him to death. Thus his life will depend on your justice. But you will pardon him on each occasion; for he must be treated thriftily. He is the only one we have."	“我想，在我的星球上有一只老耗子。夜里，我听见它的声音。你可以审判它，不时地判处它死刑。因此它的生命取决于你的判决。可是，你要有节制地使用这只耗子，每次判刑后都要赦免它，因为只有这一只耗子。”
"I," replied the little prince, "do not like to condemn anyone to death. And now I think I will go on my way."	“可是我不愿判死刑，我想我还是应该走。”小王子回答道
"If Your Majesty wishes to be promptly obeyed," he said, "he should be able to give me a reasonable order. He should be able, for example, to order me to be gone by the end of one minute. It seems to me that conditions are favorable…"	“如果国王陛下想要不折不扣地得到服从，你可以给我下一个合理的命令。比如说，你可以命令我，一分钟之内必须离开。我认为这个条件是成熟的……”
As the king made no answer, the little prince hesitated a moment. Then, with a sigh, he took his leave.	国王什么也没有回答。起初，小王子有些犹疑不决，随后叹了口气，就离开了。
"The grown-ups are very strange," the little prince said to himself, as he continued on his journey.	小王子在旅途中自言自语地说：“这些大人真奇怪。”
I nodded my head quickly, but with a little intimidation. He had a lot of power behind his words and smile.	我快速地点点头，心里有点儿忐忑，在他的微笑和话语后面似乎隐藏着一股很强的力量。
"OK, here's my offer. I'll teach you, but I won't do it classroom-style. You work for me, I'll teach you. You don't work for me, I won't teach you. I can teach you faster if you work, and I'm wasting my time if you just want to sit and listen, like you do in school. That's my offer. Take it or leave it."	“好，这就是我的建议：由我来教你们赚钱，但我不会像在教室里教学生那样教你们，你们得为我工作，否则我就不教。因为通过工作我可以更快地教会你们，如果你们只想坐着听讲，就像在学校里那样的话，那我就是在浪费时间了。怎么样？小伙子们，这就是我的建议，你们可以接受也可以拒绝”。
"No. Take it or leave it. I've got too much work to do to waste my time. If you can't make up you mind decisively, then you'll never learn to make money anyway. Opportunities come and go. Being able to know when to make quick decisions is an important skill. You have an opportunity that you asked for. School is beginning or it's over in ten seconds," Mike's dad said with a teasing smile.	“不能，你只能告诉我是接受还是拒绝。因为我有太多的事要做，不能浪费时间。如果你不能下定决心，就永远也学不会如何赚钱。要知道，机会总是转瞬即逝，要想成功必须迅速作出决定。你看，现在你有一个你想要的机会，但这个赚钱学校可以在10秒钟内开学或者关门，那么你……。”迈克的爸爸微笑着看着我们，却并没有说下去。
"Good," said Mike's dad. "Mrs. Martin will be by in ten minutes. After I'm through with her, you ride with her to my superette and you can begin working. I'll pay you 10 cents an hour and you will work for three hours every Saturday."	“好！”迈克的爸爸说道，“马丁夫人会在几分钟内到达。等我和她办完事后，你们跟她去我的杂货店，你们可以在那儿开始工作了。我每小时付给你们10美分，你们每周六来工作3个小时。”
Mike's dad lowered his voice to a stern tone. "Take it or leave it," he said.	迈克的爸爸降低声调严厉地说：“接受或者拒绝。”
"I'll take it," I replied, choosing to work and learn instead of playing softball.	“我接受。”我赶忙回答，我决定去工作和学习而不去打棒球了。
My educated poor dad told me to demand what I deserve. At least 25 cents an hour. My poor dad told me that if I did not get a raise, I was to quit immediately.	我那受过高等教育的穷爸爸要我去争取应有的待遇，每小时至少25美分。爸爸说如果我得不到加薪，就应该立即退出。
"You don't need that damned job anyway," said my poor dad with indignity.	爸爸气愤地说：“你根本不需要那份该死的工作。”
At 8 o'clock Saturday morning, I was going through the same rickety door of Mike's house.	星期六早上8点，我又穿过了迈克家那扇摇晃着的大门。
"Take a seat and wait in line," Mike's dad said as I entered. He turned and disappeared into his little office next to a bedroom.	“坐下等着。”迈克的爸爸在我进门时对我说，说完便转身消失在他那卧室边的小办公室里。
I looked around the room and did not see Mike anywhere. Feeling awkward, I cautiously sat down next to the same two women who where there four weeks earlier. They smiled and slid across the couch to make room for me.	我四下看看，没发现迈克，我感到有些局促，小心地坐到了沙发上，四个星期前见过的那两个女人笑着给我挪出了点地方。
Forty-five minutes went by, and I was steaming. The two women had met with him and left thirty minutes earlier. An older gentleman was in there for twenty minutes and was also gone.	45分钟过去了，我开始冒火，那两个女人已经在30分钟前会见完毕离开了。那个老绅士在呆了20分钟后，也办完事走了。
The house was empty, and I sat out in his musty dark living room on a beautiful sunny Hawaiian day, waiting to talk to a cheapskate who exploited children. I could hear him rustling around the office, talking on the phone, and ignoring me. I was now ready to walk out, but for some reason I stayed.	那天夏威夷阳光灿烂，外边时不时地传来大人、孩子嬉戏的笑声，而我却仍在那幢陈旧黑暗的屋子里坐着，等候一个剥削童工的小商人的召见。我能听见他在办公室里沙沙地走动、打电话，但就是不理我。我真的想出去了，但不知为什么我没有走。
Finally, fifteen minutes later, at exactly 9 o'clock, rich dad walked out of his office, said nothing, and signaled with his hand for me to enter his dingy office.	又过了15分钟，正好9点，富爸爸终于走出了他的办公室。他什么也没说，用手示意要我跟着他去那间小办公室。
"I understand you want a raise or you're going to quit," rich dad said as he swiveled in his office chair.	“你要求加薪，否则你就不干了，是吗？”他边说边在椅子里摇来摇去。
"Well, you're not keeping your end of the bargain," I blurted out nearly in tears. It was really frightening for a 9-year-old boy to confront a grownup.	“你不讲信用！”我脱口而出，眼泪差点掉下来。这样的事对一个9岁的小男孩来说是觉得挺委屈的。
"You said that you would teach me if I worked for you. Well, I've worked for you. I've worked hard. I've given up my baseball games to work for you. And you don't keep your word. You haven't taught me anything. You are a crook like everyone in town thinks you are. You're greedy. You want all the money and don't take care of your employees. You make me wait and don't show me any respect. I'm only a little boy, and I deserve to be treated better."	“你说过如果我为你工作，你就会教我。好，我给你干活，我工作努力，我甚至放弃了棒球比赛来为你工作，而你却说话不算数，你什么也没教我！就像镇上每个人说的那样，你言而无信，还贪心。你想要所有的钱而毫不关心你的雇员。此外，你一点儿也不尊重我，让我等了这么久。我只是个小孩，我应该得到优待！”
Rich dad rocked back in his swivel chair, hands up to his chin, somewhat staring at me. It was like he was studying me.	富爸爸在摇椅里向后一靠，手摸着下巴盯着我，好像在研究我。
"Not bad," he said. "In less than a month, you sound like most of my employees."	“不错，”他说，“还不到1个月，你已经有点像我的其他雇员了。”
"What?" I asked. Not understanding what he was saying, I continued with my grievance. "I thought you were going to keep your end of the bargain and teach me. Instead you want to torture me? That's cruel. That's really cruel."	“什么？”我问。我并未听明白他的话，心里更加气愤不已。“我想你会如约教我，然而你却想折磨我？这太残忍了，真的太残忍了！”
"What have you taught me? Nothing!" I said angrily. "You haven't even talked to me once since I agreed to work for peanuts. Ten cents an hour. Hah! I should notify the government about you. We have child labor laws, you know. My dad works for the government, you know."	“你教我什么了？什么也没有！”我生气极了，“自从我为那几个小钱干活以来，你甚至没和我说过话！10美分1小时！哈，我应该到政府那儿告你！你知道，我们有《童工法》，我爸可是为政府工作的。”
"Wow!" said rich dad. "Now you sound just like most of the people who used to work for me. People I've either fired or they've quit."	“哇！”富爸爸叫道：“现在你看上去就像大多数给我干过活的人了，他们要么被解雇要么辞职不干了。‘”
"So what do you have to say?" I demanded, feeling pretty brave for a little kid. "You lied to me. I've worked for you, and you have not kept your word. You haven't taught me anything."	“你还有什么要说的？”我说道。作为一个小孩，我觉得自己很有勇气。“你骗了我，我为你工作，而你却不守信用，你什么也没教我”。
"How do you know that I've not taught you anything?" asked rich dad calmly.	“你怎么知道我什么都没教你？”富爸爸仍然平静地问我。
"Well, you've never talked to me. I've worked for three weeks, and you have not taught me anything," I said with a pout.	“你从不和我说话，我给你干了三个星期，而你什么也没教给我。”我撅着嘴说。
"That's how they teach you in school," he said smiling. "But that is not how life teaches you, and I would say that life is the best teacher of all. Most of the time, life does not talk to you. It just sort of pushes you around. Each push is life saying, Wake up. There's something I want you to learn.' "	“那是学校教你们的法子，”他笑着说，“但生活可不是这样的教法。你知道吗，生活才是最好的老师，大多数时候，生活并不对你说些什么，它只是推着你转，每一次推，它都像是在说‘喂，醒一醒，有些东西我想让你学学’”。
"What is this man talking about?" I asked myself silently. "Life pushing me around was life talking to me?" Now I knew I had to quit my job. I was talking to someone who needed to be locked up.	“这家伙在说些什么？”我暗自问自己。“生活推着我转就是生活在对我说话？”现在我知道我必须辞职了，我正在和一个应该被关进精神病院的家伙说话。
"If you learn life's lessons, you will do well. If not, life will just continue to push you around. People do two things. Some just let life push them around. Others get angry and push back. But they push back against their boss, or their job, or their husband or wife. They do not know it's life that's pushing."	但富爸爸仍在说：“假如你弄懂了生活这门大课，做任何事情你都会游刃有余。但就算你学不会，生活照样会推着你转。所以生活中，人们通常会做两件事。一些人在生活推着他转的同时，抓住生活赐予的每个机会；而另一些人则听任生活的摆布，不去与生活抗争。他们埋怨生活的不公平，因此就去讨厌老板，讨厌工作，讨厌家人，他们不知道生活也赐予了他们机会。”
"Life pushes all of us around. Some give up. Others fight. A few learn the lesson and move on. They welcome life pushing them around. To these few people, it means they need and want to learn something. They learn and move on. Most quit, and a few like you fight."	“生活推着我们所有的人，有些人放弃了，有些人在抗争。学会了这一课的少数人会进步，他们欢迎生活来积极地推动他们，对他们来说，这种推动意味着他们又可以去学习一些新的东西，然后再进步。当然，大多数人还是放弃了，一部分人像你一样还在抗争。”
Rich dad stood and shut the creaky old wooden window that needed repair. "If you learn this lesson, you will grow into a wise, wealthy and happy young man. If you don't, you will spend your life blaming a job, low pay or your boss for your problems. You'll live life hoping for that big break that will solve all your money problems."	富爸爸站起来，推开那扇破旧失修的窗子，“如果你学会了这一课，你就会成为一个智慧、快乐而富有的人。如果你没有学会，你就只会终生抱怨工作、报怨低报酬和难以相处的老板，你会生活在一劳永逸地把你所有的钱的问题都解决的幻想中。”
Rich dad looked over at me to see if I was still listening. His eyes met mine. We stared at each other, streams of communication going between us through our eyes. Finally, I pulled away once I had absorbed his last message. I knew he was right. I was blaming him, and I did ask to learn. I was fighting.	富爸爸抬眼看我是否在听。他的眼光与我相遇，我们互相对视着，通过眼睛互相交流着，最后，当我接收了他全部的信息后，我将眼睛转开了。我知道他是对的，我需要向他学习。
Rich dad continued. "Or if you're the kind of person who has no guts, you just give up every time life pushes you. If you're that kind of person, you'll live all your life playing it safe, doing the right things, saving yourself for some event that never happens. Then, you die a boring old man. You'll have lots of friends who really like you because you were such a nice hard-working guy. You spent a life playing it safe, doing the right things. But the truth is, you let life push you into submission. Deep down you were terrified of taking risks. You really wanted to win, but the fear of losing was greater than the excitement of winning. Deep inside, you and only you will know you didn't go for it. You chose to play it safe."	富爸爸继续说：“如果你是那种没有毅力的人，你将放弃生活对你的每一次推动。这样的话，你的一生会过得稳稳当当，不做错事、随时准备着当永远不会发生的事情发生时解救自己，然后，在无聊中老死。你会有许多像你一样的朋友，希望生活稳定、处世无误。但事实是，你对生活屈服了，不敢承担风险。你的确想赢，但失去的恐惧超过了成功的兴奋，事实是从内心深处，你就始终认为你不可能赢，所以你选择了稳定。”
Our eyes met again. For ten seconds, we looked at each other, only pulling away once the message was received.	我们的眼光又相遇了。十秒钟之久，我们互相注视着，直到相互明白了对方的心意。
"Dad, Can You Tell Me How to Get Rich?" My dad put down the evening paper. "Why do you want to get rich, son?" "Because today Jimmy's mom drove up in their new Cadillac, and they were going to their beach house for the weekend. He took three of his friends, but Mike and I weren't invited. They told us we weren't invited because we were 'poor kids'."	“爸，你能告诉我怎样才能变得富有吗？”爸爸放下手中的晚报，问：“你为什么想变得富有呢，儿子？”“因为这个周末基米的妈妈会开一辆新的卡迪拉克带基米去海滨别墅度周末。基米还说要带三个朋友去，但我和迈克没有被邀请，他们说我们不被邀请是因为我们是穷孩子。”
I replied in a hurt tone.	我带着一种受到伤害的声调答道。
My dad silently shook his head, pushed his glasses up the bridge of his nose and went back to reading the paper. I stood waiting for an answer.	爸爸沉默地摇了摇头，把他的眼镜往鼻梁上推了推，然后又去读报纸了。我站在那儿期待着答案。
The year was 1956. I was 9 years old. By some twist of fate, I attended the same public school where the rich people sent their kids. We were primarily a sugar plantation town. The managers of the plantation and the other affluent people of the town, such as doctors, business owners, and bankers, sent their children to this school, grades 1 to 6. After grade 6, their children were generally sent off to private schools. Because my family lived on one side of the street, I went to this school. Had I lived on the other side of the street, I would have gone to a different school, with kids from families more like mine.	那年是1956年，我9岁。由于命运的安排，我进了一所公立学校，许多富人把他们的孩子也送到那所学校。我们镇基本上是个糖料种植场，种植场的经理和其他富裕的人，比如医生、商人、银行家都把孩子送进了这所学校，一到六年级都有。六年级之后他们的孩子通常会被送进私立学校。因为我家就在这个街区，所以我也进了这所学校。如果我家住在街的另一边，或许我会去另外一所学校，和那些家庭背景与我差不多的孩子们在一起了。
After grade 6, these kids and I would go on to the public intermediate and high school. There was no private school for them or for me.	并且六年级之后，我会和那些孩子一道去上公立的中学和高中，因为没有为我们这类孩子设立的私立中学。
My dad finally put down the paper. I could tell he was thinking. 	爸爸终于放下了报纸，我敢说他刚才一定是在思考我的话。
"Well, son," he began slowly. "If you want to be rich, you have to learn to make money."	“哦，儿子，”他慢慢地开口了，“如果你想变得富有，你就必须学会挣钱。”
"Well, use your head, son," he said, smiling. Which really meant, "That's all I'm going to tell you," or "I don't know the answer, so don't embarrass me."	“用你的头脑，儿子。”他说着，并微笑了一下，这种微笑意味着“这就是我要告诉你的全部”，或者“我不知道答案，别为难我了”。
The next morning, I told my best friend, Mike, what my dad had said. As best I could tell, Mike and I were the only poor kids in this school. Mike was like me in that he was in this school by a twist of fate. Someone had drawn a jog in the line for the school district, and we wound up in school with the rich kids. We weren't really poor, but we felt as if we were because all the other boys had new baseball gloves, new bicycles, new everything.	第二天一早，我就把爸爸的话告诉了我最好的朋友迈克。迈克和我可以说是学校里仅有的两个穷孩子。他和我一样由于命运的捉弄而进了这所学校。其实我们俩的家里并不是真的很穷，但我们感觉我们很穷，因为其他的男孩都有新棒球手套、新自行车，他们的东西都是新的。
Mom and dad provided us with the basics, like food, shelter, clothes. But that was about it. My dad used to say, "If you want something, work for it." We wanted things, but there was not much work available for 9-year-old boys.	妈妈和爸爸也为我们提供了基本生活品，像吃的、戴的、穿的，什么都不缺，但也仅此而已。我爸爸常说：“想要什么东西，自己挣钱买。”我们想要东西，但的确没有什么工作可以提供给像我们这样大的9岁男孩。
"I don't know," I said. "But do you want to be my partner?"	“我不知道，”我说，“你想做我的合伙人吗？”
He agreed and so on that Saturday morning, Mike became my first business partner. We spent all morning coming up with ideas on how to make money. Occasionally we talked about all the "cool guys" at Jimmy's beach house having fun. It hurt a little, but that hurt was good, for it inspired us to keep thinking of a way to make money. Finally, that afternoon, a bolt of lightning came through our heads. It was an idea Mike had gotten from a science book he had read. Excitedly, we shook hands, and the partnership now had a business.	于是，就在那个星期六的早晨，迈克成了我的第一个业务伙伴。我们花了整整一个上午去想挣钱的法子，其间常常不由自主地谈起那些“冷酷的家伙”正在基米家的海滨别墅里玩乐。这实在有些伤人，但却是好事，它刺激我们继续努力去想挣钱的法子。最后，到了下午，一个念头在我们的头脑中闪过，这是迈克从以前读过的一本科普书里得到的主意。我们兴奋地握手，现在我们的合伙关系终于有了业务。
For the next several weeks, Mike and I ran around our neighborhood, knocking on doors and asking our neighbors if they would save their toothpaste tubes for us. With puzzled looks, most adults consented with a smile. Some asked us what we were doing. To which we replied, "We can't tell you. It's a business secret."	在接下来的几星期里，迈克和我跑遍了邻近各家，敲开他们的门问他们是否愿意把用过的牙膏皮攒下来给我们。迷惑不解的大人们微笑着答应了，有的问我们要它做什么，对此我们回答道：“这是商业秘密”。
My mom grew distressed as the weeks wore on. We had selected a site next to her washing machine as the place we would stockpile our raw materials. In a brown cardboard box that one time held catsup bottles, our little pile of used toothpaste tubes began to grow.	几星期过去了，我妈变得心烦起来，因为我们选了一个靠近她洗衣机的地方放置我们的原料。在一个曾用来盛番茄酱的大罐子里，积攒在那儿的用过的牙膏皮正在慢慢变多。
Finally my mom put her foot down. The sight of her neighbors' messy, crumpled used toothpaste tubes had gotten to her. "What are you boys doing?" she asked. "And I don't want to hear again that it's a business secret. Do something with this mess or I'm going to throw it out."	看到邻居们脏乱、卷曲的废牙膏皮都到了她这儿，妈妈最后采取了行动。“你们两个到底想要干什么？”她问，“我不想再听到‘商业秘密’之类的话，赶快处理掉这些东西，否则我就会把它们全扔出去！”
Mike and I pleaded and begged, explaining that we would soon have enough and then we would begin production. We informed her that we were waiting on a couple of neighbors to finish using up their toothpaste so we could have their tubes. Mom granted us a one-week extension.	迈克和我苦苦哀求，说我们已经快攒够了，只等一对邻居夫妇用完他们的牙膏后，我们就可以马上开始生产了。经过一番口舌，最后妈妈给了我们一周的延期。
The date to begin production was moved up. The pressure was on. My first partnership was already being threatened with an eviction notice from our warehouse space by my own mom. It became Mike's job to tell the neighbors to quickly use up their toothpaste, saying their dentist wanted them to brush more often anyway. I began to put together the production line.	来自妈妈的压力使我们的生产日期提前了。我的第一桩生意，由于货仓收到了妈妈的逐客令而出现危机，迈克的任务变成了告诉邻居们快些用完他们的牙膏，告诉他们牙医希望他们比平常更多地刷牙，我则开始组装生产线。按照时间表，生产将于一星期后正式开始。开始生产的日子终于到了。
Dad walked up cautiously, having to park the car at the base of the driveway, since the production line blocked the carport. As he and his friend got closer, they saw a steel pot sitting on top of the coals, with the toothpaste tubes being melted down. In those days, toothpaste did not come in plastic tubes. The tubes were made of lead. So once the paint was burned off, the tubes were dropped in the small steel pot, melted until they became liquid, and with my mom's pot holders we were pouring the lead through a small hole in the top of the milk cartons.	爸爸小心地走过来，由于生产线挡住了车位他不得不把车停在路边。当他和他朋友走近时，他们看见一个钢壶架在炭上，里面的废牙膏皮正在熔化。在那个时候，牙膏皮还不是塑料做的，而是铅制的。所以一旦牙膏皮上的涂料被烧掉后，被放在钢壶中的铅皮就会烧熔，直到变成液体。当铅皮到达熔点时，我们就用妈妈的抓锅布垫着，将溶液从牛奶盒顶的小孔中小心地注入到牛奶盒中。
The milk cartons were filled with plaster-of-Paris. The white powder everywhere was the plaster before we mixed it with water. In my haste, I had knocked the bag over, and the entire area look like it had been hit by a snowstorm. The milk cartons were the outer containers for plaster-of-Paris molds.	牛奶盒里装满了熟石膏，满地的白色粉末是我们将灰和水混和时弄的，由于我一时匆忙，打翻了小包，所以弄得到处是白灰，好似下了场雪。牛奶盒就是石灰模的外部容器。
My dad and his friend watched as we carefully poured the molten lead through a small hole in the top of the plaster-of-Paris cube.	爸爸和他的朋友注视着我们小心翼翼地把熔铅注入到灰管顶部的小孔中。
Finally, once the pouring was through, I put the steel pot down and smiled at my dad.	最后，当溶液全部倒入石灰模后，我放下钢壶；向老爸绽开了笑脸。
"We're doing what you told me to do. We're going to be rich," I said.	“我们正在按你告诉我的话做，我们就要变成富人了！”我说。
"Yup," said Mike, grinning and nodding his head. "We're partners."	“是的，”迈克咧嘴笑着点头说道：“我们是合伙人。”
"And what is in those plaster molds?" dad asked.	“这些灰模子里面是什么东西？”老爸有些好奇地问。
With a small hammer, I tapped at the seal that divided the cube in half. Cautiously, I pulled up the top half of the plaster mold and a lead nickel fell out."	我用一个小锤子敲开了密封物并把管子分成两半，我小心地抽掉灰模的上半部，一个铅制的五分硬币便掉了下来。
"Oh, my God!" my dad said. "You're casting nickels out of lead."	“噢，天啊，”老爸叫了起来，用手摸着额头：“你们在用铅造硬币！”
"That's right," Mike said. "We doing as you told us to do. We're making money."	“对啊，”迈克说，“我们按你说的，在自己挣钱呐。”
My dad's friend turned and burst into laughter. My dad smiled and shook his head. Along with a fire and a box of spent toothpaste tubes, in front of him were two little boys covered with white dust and smiling from ear to ear.	爸爸的朋友转过身去爆发出一阵大笑，爸爸则微笑着摇着头。在一堆火和一堆废牙膏皮旁，他面前的两个白灰满面的小男孩正在开心地笑着。
He asked us to put everything down and sit with him on the front step of our house. With a smile, he gently explained what the word "counterfeiting" meant.	爸爸要我们放下手里的东西和他坐到屋外的台阶上，然后他微笑着和蔼地向我们解释了“伪造”一词的含义。
Our dreams were dashed. "You mean this is illegal?" asked Mike in a quivering voice.	我们的梦想破灭了！“你的意思是说这么做是违法的？”迈克用颤抖的声音问。
"Let them go," my dad's friend said. "They might be developing a natural talent."	“别怪他们，”我爸爸的朋友说，“他们也许会成为天才呢。”
"Yes, it is illegal," my dad said gently. "But you boys have shown great creativity and original thought. Keep going. I'm really proud of you!"	“对，这是违法的。”爸爸温和地说，“但是，孩子们，别灰心，我为你们刚才表现出来的巨大的创造性和独立思考精神而感到骄傲。”
Disappointed, Mike and I sat in silence for about twenty minutes before we began cleaning up our mess. The business was over on opening day. Sweeping the powder up, I looked at Mike and said, "I guess Jimmy and his friends are right. We are poor."	失望之中，迈克和我在沉默中坐了20分钟才开始收拾残局。我们的生意在刚开始的第一天就结束了。把粉扫拢时，我望着迈克沮丧地说：“我想基米和他的朋友们是对的，我们只能当穷人了。”
My father was just leaving as I said that. "Boys," he said. "You're only poor if you give up. The most important thing is that you did something. Most people only talk and dream of getting rich. You've done something. I'm very proud of the two of you. I will say it again. Keep going. Don't quit."	爸爸正要离开时听到了这话，“孩子，”他转过身来说，“如果你们放弃了你们才真的只能当穷人了。一件事情的成败并不重要，重要的是你们曾经尝试过。要知道大多数人只是谈论和梦想发财，而你们已经付出了行动。我再说一遍，我为你们骄傲，孩子们，别灰心，别放弃。”
Mike and I stood there in silence. They were nice words, but we still did not know what to do.	迈克和我沉默地站在那儿，话挺对，但我们仍不知应该干些什么。
"Because I chose to be a schoolteacher. Schoolteachers really don't think about being rich. We just like to teach. I wish I could help you, but I really don't know how to make money."	“因为我选择了当中学老师。中学老师要专心教书，不该去想怎么发财。我希望我能帮你们，但我真的不知道如何才能赚大钱。”
"I know," said my dad. "If you boys want to learn how to be rich, don't ask me. Talk to your dad, Mike."	爸接着说：“如果你们希望了解如何致富，不要问我，去和你爸谈谈，迈克。”
I believe that for his escape he took advantage of the migration of a flock of wild birds. On the morning of his departure he put his planet in perfect order. He carefully cleaned out his active volcanoes. He possessed two active volcanoes; and they were very convenient for heating his breakfast in the morning. He also had one volcano that was extinct. But, as he said, "One never knows!" So he cleaned out the extinct volcano, too. If they are well cleaned out, volcanoes burn slowly and steadily, without any eruptions. Volcanic eruptions are like fires in a chimney.	我想小王子大概是利用一群候鸟迁徙的机会跑出来的。在他出发的那天早上，他把他的星球收拾得整整齐齐，把它上头的活火山打扫得干干净净。他有两个活火山，早上热早点很方便。他还有一座死火山，他也把它打扫干净。他想， 说不定它还会活动呢!打扫干净了，它们就可以慢慢地有规律地燃烧，而不会突然爆发。火山爆发就像烟囱里的火焰一样。
On our earth we are obviously much too small to clean out our volcanoes. That is why they bring no end of trouble upon us.	当然，在我们地球上我们人太小，不能打扫火山，所以火山给我们带来很多很多麻烦。
The little prince also pulled up, with a certain sense of dejection, the last little shoots of the baobabs. He believed that he would never want to return. But on this last morning all these familiar tasks seemed very precious to him. And when he watered the flower for the last time, and prepared to place her under the shelter of her glass globe, he realised that he was very close to tears.	小王子还把剩下的最后几棵猴面包树苗全拔了。他有点忧伤。他以为他再也不会回来了。这天，这些家常活使他感到特别亲切。当他最后一次浇花时，准备把她好好珍藏起来。他发觉自己要哭出来。
"I have been silly," she said to him, at last. "I ask your forgiveness. Try to be happy…"	她终于对他说道：“我方才真蠢。请你原谅我。希望你能幸福。”
He was surprised by this absence of reproaches. He stood there all bewildered, the glass globe held arrested in mid-air. He did not understand this quiet sweetness.	花儿对他毫不抱怨，他感到很惊讶。他举着罩子，不知所措地伫立在那里。他不明白她为什么会这样温柔恬静。
"Of course I love you," the flower said to him. "It is my fault that you have not known it all the while. That is of no importance. But you-- you have been just as foolish as I. Try to be happy… let the glass globe be. I don't want it any more."	“的确，我爱你。”花儿对他说道：“但由于我的过错，你一点也没有理会。这丝毫不重要。不过，你也和我一样的蠢。希望你今后能幸福……把罩子放在一边吧，我用不着它了。”
"My cold is not so bad as all that… the cool night air will do me good. I am a flower."	“我的感冒并不那么重……夜晚的凉风对我倒有好处。我是一朵花。”
"Well, I must endure the presence of two or three caterpillars if I wish to become acquainted with the butterflies. It seems that they are very beautiful. And if not the butterflies-- and the caterpillars-- who will call upon me? You will be far away… as for the large animals-- I am not at all afraid of any of them. I have my claws."	“我要是想认识蝴蝶，经不起两三只尺蠖是不行的。据说这是很美的。不然还有谁来看我呢？你就要到远处去了。至于说大动物，我并不怕，我有爪子。”
And she showed her four thorns. Then she added:	于是，她天真地显露出她那四根刺，随后又说道：
